Id,SalePrice
1570,130232.49242861426
1571,111616.28475698477
1572,140489.89253669395
1573,217298.2051352624
1574,149350.7512903177
1575,211108.66404321158
1576,244931.93856545287
1577,192214.38228204346
1578,155808.7221526233
1579,147250.6850057391
1580,189857.71252596486
1581,134909.8273254417
1582,126413.07114785098
1583,306938.14895919553
1584,231404.3392590657
1585,141276.18882172837
1586,81128.57959752709
1587,102054.8859324496
1588,145325.60732214485
1589,119697.71395994941
1590,137370.00215379614
1591,94238.78159968549
1592,131207.59889203464
1593,116796.32085993784
1594,130970.73686865455
1595,126083.95078327491
1596,213192.8163143375
1597,193317.17459310175
1598,186877.42656077063
1599,181242.47239704174
1600,180426.90912642036
1601,55880.84156002031
1602,126306.4248082669
1603,102427.54104008985
1604,263266.5066915221
1605,277334.33512919367
1606,167019.57186784552
1607,216326.11679662927
1608,203191.97866916974
1609,184158.4267121389
1610,159174.2180023101
1611,148586.51027320704
1612,175928.418427364
1613,183612.51225528368
1614,127211.74400623512
1615,78425.98265912783
1616,71236.47780736012
1617,99894.62538741503
1618,124931.57008112449
1619,129471.14522613029
1620,211678.45931689927
1621,156268.67598986244
1622,141538.25139229372
1623,278851.39630766003
1624,230100.96515656298
1625,127622.74601987476
1626,178340.54939241312
1627,192090.15611167668
1628,266183.806589182
1629,171269.76917451268
1630,315296.4085027025
1631,204372.89793320422
1632,226118.4104954432
1633,164052.6682551916
1634,193246.0247351091
1635,181126.9331327871
1636,159007.42788643285
1637,194275.0681406528
1638,208699.5175267682
1639,182793.82917914024
1640,249548.51518610804
1641,177096.1505944233
1642,217080.4966166687
1643,221682.32828305298
1644,208927.99461154707
1645,194941.1412207534
1646,158009.18112122675
1647,163467.81309424434
1648,140920.08316054242
1649,135315.41001774685
1650,133460.6725895454
1651,127483.42263963266
1652,101213.72579414613
1653,99892.48138356436
1654,164166.55827845685
1655,154862.37403638597
1656,160331.39361547824
1657,165542.99973106314
1658,159868.20080573592
1659,147631.8733386313
1660,148761.06726183894
1661,337454.7235379411
1662,332393.970246374
1663,318702.5736074874
1664,349770.9666816185
1665,263358.8444871907
1666,293871.1261831962
1667,304838.84615852166
1668,296779.14622424246
1669,269619.49524939456
1670,294092.28398109536
1671,270499.4426894644
1672,341385.5317077541
1673,275156.0496425159
1674,255073.87152632166
1675,197655.82820998496
1676,198673.8837037778
1677,209230.6989727633
1678,351303.9957039242
1679,314981.8688715007
1680,280718.9449324394
1681,233631.39254244248
1682,281746.27353323414
1683,192579.124142756
1684,170242.4522004934
1685,170313.6255223529
1686,166406.9072481156
1687,158918.03398504862
1688,185880.959982184
1689,184462.70286768198
1690,184383.94150848142
1691,174797.40438436074
1692,232296.4925941636
1693,162150.5395811338
1694,181945.0211369511
1695,161129.64925076297
1696,265850.21341152815
1697,163852.16287794913
1698,322780.1065085423
1699,286854.5256460705
1700,250827.10319113085
1701,255500.89023455733
1702,254038.7003900292
1703,246894.51518214447
1704,283362.02967691224
1705,209460.955972711
1706,342004.4365260056
1707,209039.89877386834
1708,212321.61845886917
1709,251419.19521564886
1710,229158.74869969764
1711,268385.2034777921
1712,249992.10958053602
1713,255672.5467292774
1714,212770.65114298736
1715,194318.23189775337
1716,185314.80369829867
1717,158571.89109600312
1718,109711.79892216368
1719,208864.34647896443
1720,232781.86502254874
1721,167792.33681443793
1722,109218.0231053982
1723,159351.65870012643
1724,210924.1705671301
1725,230415.61889947837
1726,191353.6277358716
1727,174911.7635458794
1728,178534.92245011142
1729,165658.419595393
1730,171948.602844004
1731,115844.0599160656
1732,140088.81248922297
1733,125734.52369745787
1734,128364.15868765747
1735,123246.93533719792
1736,104244.55140322806
1737,285381.5292577435
1738,213421.7277448416
1739,296786.28432419687
1740,224614.58307811388
1741,190693.23522279013
1742,183425.23431337037
1743,184458.2723132805
1744,268472.32637936267
1745,193755.01102334174
1746,217462.751870636
1747,229760.35925846567
1748,211169.34982576725
1749,161848.2612830678
1750,151521.3847321334
1751,231998.7814648231
1752,122461.09945809172
1753,156217.93994992683
1754,220001.38370303763
1755,167704.54404110153
1756,127481.67680667913
1757,119614.12346497597
1758,149111.1836361541
1759,179194.21829116254
1760,155483.35470871703
1761,157754.18302082526
1762,199032.61723819879
1763,162562.03991210184
1764,116509.14842528889
1765,186125.6328497395
1766,179705.77550441012
1767,203406.67593114017
1768,139803.01819260628
1769,171991.4981989276
1770,137546.01098960632
1771,129451.0942809343
1772,138095.62051468866
1773,131745.08809859338
1774,176672.82172673632
1775,132030.06842203194
1776,118345.95753236052
1777,112015.69275118297
1778,120248.75875743084
1779,118798.31389058067
1780,174182.05960306557
1781,128249.6706220232
1782,101449.37427597167
1783,148236.15860373646
1784,100973.3705644099
1785,120754.48158563704
1786,179139.9208631528
1787,173541.70684434165
1788,44226.39393656852
1789,115441.51152489329
1790,112724.16537353961
1791,217622.23060746907
1792,154485.07781191624
1793,143357.08932999356
1794,142520.90500297176
1795,136870.56354285992
1796,115910.2511496692
1797,144131.21492826982
1798,120709.31429782012
1799,111129.08536561206
1800,116595.67914028896
1801,138971.12682058004
1802,147671.81388786656
1803,164352.22503054913
1804,143043.6944543395
1805,134645.32890409863
1806,120489.37951384619
1807,189940.22138991355
1808,128267.92620231793
1809,122201.17969479931
1810,153104.35281372262
1811,111047.23698300385
1812,111874.22608934421
1813,138082.22814841222
1814,104876.84246779892
1815,58900.92203227446
1816,103548.4561173174
1817,145945.92229212087
1818,154019.8662688881
1819,121778.7424502359
1820,73334.09545855001
1821,102965.7735604046
1822,152940.57796564698
1823,63308.17874000997
1824,110557.9172431665
1825,128458.5790964771
1826,102789.57765071493
1827,111563.3094648969
1828,136921.48878959828
1829,149487.12298820057
1830,181701.89879752585
1831,166084.55867614463
1832,132045.03764371408
1833,136509.19257630856
1834,121647.85416997544
1835,176167.4806262233
1836,140906.04060803034
1837,103008.9064366205
1838,152269.68903010318
1839,79182.72213443473
1840,128731.59228789422
1841,142979.308083024
1842,106928.06084609055
1843,158746.6192401952
1844,129641.74418541134
1845,143594.9440722493
1846,141060.1857158643
1847,154511.13899521533
1848,54412.997540858996
1849,119999.3463972112
1850,125672.94083102731
1851,154242.156160031
1852,127502.02836346456
1853,125817.49642081058
1854,160690.33736891474
1855,146953.63237957904
1856,217305.49202271728
1857,154101.26297991484
1858,179590.33718685363
1859,134931.5896303825
1860,176762.01176644623
1861,134531.85233542026
1862,292665.3556701615
1863,276183.8014972815
1864,276185.2927041607
1865,294532.17290200666
1866,293156.87378298416
1867,239635.60852845968
1868,290491.4413679035
1869,202387.67072245674
1870,256715.3847525197
1871,239065.6912849815
1872,169657.34892779903
1873,228939.30645122234
1874,140893.5018393867
1875,216835.40008382694
1876,198330.40158643058
1877,210611.99927565412
1878,213973.16259139948
1879,117867.28863268704
1880,135259.16121166534
1881,262971.2888106881
1882,249226.44964708234
1883,198418.69744357947
1884,204743.9825531244
1885,246415.17333894956
1886,286849.57670226216
1887,206917.83185459554
1888,273009.2220995782
1889,168751.06365547466
1890,140778.47525079414
1891,138692.6580048501
1892,103039.46184456183
1893,122137.51298258324
1894,135244.66776644933
1895,144486.80918025709
1896,126056.81387481785
1897,136234.986121436
1898,106828.24793432471
1899,120338.81614791285
1900,139604.9406859584
1901,164341.09590187995
1902,135696.7078212719
1903,221880.19655094505
1904,128881.35480635968
1905,169590.2247617212
1906,151208.28642497963
1907,179570.81516132542
1908,133716.59126042383
1909,157889.43020744057
1910,150776.42162879324
1911,195405.59489601263
1912,246115.35265904354
1913,196477.0245152839
1914,63800.51210723883
1915,262590.4844116653
1916,81230.43265237086
1917,238459.81536795976
1918,132737.69832894945
1919,165749.58754105598
1920,186473.22788680752
1921,321510.1222241026
1922,289609.7926249467
1923,210935.98196652177
1924,204977.4624393884
1925,218290.01350330672
1926,317048.12458491785
1927,129524.02171530458
1928,166181.82935086128
1929,122196.67056016075
1930,122127.09115503806
1931,143539.98716160256
1932,155316.914759393
1933,184998.6856882712
1934,184983.47509125865
1935,179447.9892993468
1936,195859.71052136226
1937,192444.89577776962
1938,176235.3357714991
1939,224418.82572030503
1940,187085.82823906705
1941,178300.86443654296
1942,188628.2933005288
1943,180271.43707017566
1944,277040.74672287185
1945,301791.93125127896
1946,157162.54972911894
1947,276733.2501881515
1948,179038.31664372765
1949,219289.16843771728
1950,175603.03359615372
1951,255999.99807248823
1952,211450.00020603454
1953,165169.74157716305
1954,186050.26188097082
1955,147801.63609040237
1956,291025.1812406726
1957,164351.8155095721
1958,313914.7198866169
1959,176258.4943245326
1960,110162.00622957597
1961,115872.0551339812
1962,101347.74345394204
1963,108698.74508497702
1964,106694.27205232045
1965,155536.3470287058
1966,159464.2443408038
1967,281872.81488594145
1968,316392.1286126079
1969,310244.8338162715
1970,341050.90864715347
1971,347455.27819758083
1972,325036.1729599949
1973,244527.30263645883
1974,306852.67217452533
1975,345695.41867988894
1976,272495.6904729647
1977,323663.57284097245
1978,285198.1386424563
1979,291463.230611864
1980,194864.30519571458
1981,291690.45971209987
1982,211863.41414674063
1983,201628.85480143473
1984,189448.641592132
1985,215520.0202036928
1986,219056.57895155318
1987,174136.9660395772
1988,171961.76511921498
1989,191986.6717643072
1990,216336.69232734997
1991,213655.72482938686
1992,210529.60543023428
1993,170843.39436437312
1994,242526.49693929157
1995,191474.67785815638
1996,252519.41094464908
1997,286910.8592613727
1998,315080.07764247153
1999,254078.92705316888
2000,286866.29917947715
2001,264213.5163669927
2002,221578.95204354613
2003,248610.44346629566
2004,279588.301882694
2005,205189.24595951877
2006,220214.00909897606
2007,244406.87820818857
2008,206402.1578087642
2009,190688.15614471078
2010,188952.63236129872
2011,126183.94446621805
2012,168399.00853906234
2013,182645.01092216498
2014,195442.7704083627
2015,193248.3502553379
2016,194048.6620878476
2017,196987.91856052325
2018,121244.7808902348
2019,130268.33492036958
2020,121314.67131133932
2021,110973.642090484
2022,180723.48917751218
2023,156338.00558758198
2024,232956.55372749083
2025,310022.2673619295
2026,184804.0760178904
2027,165271.55177493364
2028,179188.11544226154
2029,180699.16642003108
2030,274761.81280535937
2031,239769.78608825055
2032,242569.41542432562
2033,256375.3086499146
2034,179762.17899342318
2035,211079.84675766784
2036,204230.21642534796
2037,208372.43907067168
2038,272042.22748223983
2039,185900.54477598175
2040,262586.6335556145
2041,228147.43632912464
2042,203468.3900000063
2043,171497.95770038792
2044,169128.0410926849
2045,196208.6716172181
2046,162907.36415477374
2047,156559.6008380617
2048,128269.38056394958
2049,182028.72614586115
2050,180814.27623978243
2051,95311.70362744652
2052,134459.89597661176
2053,139379.5993444027
2054,72514.93422303975
2055,168226.35880985312
2056,125594.12616011455
2057,122794.38315158604
2058,213447.26554242498
2059,138923.09672562077
2060,157966.7434456334
2061,174675.8060427083
2062,133694.6803070716
2063,109350.03427295835
2064,140960.21673051035
2065,119998.82338372488
2066,170315.09484609362
2067,117063.97743632268
2068,181625.08623736826
2069,88391.14311001384
2070,112011.83413888246
2071,105135.30110538098
2072,159820.16007838014
2073,140237.72901815345
2074,178818.40932088497
2075,143341.13419393363
2076,120186.1342013511
2077,145207.59541415932
2078,122662.39251104197
2079,149016.45324035367
2080,123302.34282526528
2081,128188.21715532485
2082,136261.0210182954
2083,151075.6828080397
2084,109791.75382111104
2085,121651.29485011159
2086,128694.27874670862
2087,125357.2225310281
2088,120158.43852306405
2089,90622.32212973504
2090,153586.07626893045
2091,128344.27232818023
2092,149342.26250640623
2093,127540.06988973037
2094,127999.47371789748
2095,171137.1515148678
2096,81074.47090004431
2097,98541.19206269416
2098,154770.14504097588
2099,66015.44572638777
2100,97092.65745711273
2101,157505.17294216595
2102,161533.29511548305
2103,112604.4498920436
2104,196310.0890107108
2105,118016.79421777063
2106,97675.57221134429
2107,236711.49963807914
2108,124548.67577511279
2109,122438.57691041265
2110,127847.25634965039
2111,160714.94555982755
2112,137264.58230020618
2113,120649.687324614
2114,109649.67488677762
2115,154681.5583156114
2116,114739.30117975485
2117,154372.5076364566
2118,125803.62475018112
2119,105605.96636214117
2120,104879.59121274375
2121,109276.42254499784
2122,107111.6038224671
2123,78658.53933293959
2124,185280.2851237258
2125,186224.60358056377
2126,177079.0749246121
2127,161635.27541412017
2128,123664.43886505035
2129,107435.07161554506
2130,156636.0892496463
2131,183669.3984215751
2132,137248.64348650913
2133,126055.91391104256
2134,129000.02981653142
2135,112954.91165964011
2136,104565.05877493165
2137,116272.74585622943
2138,138541.37160673155
2139,153684.18086991415
2140,134397.59107175103
2141,129858.25621827405
2142,124669.07990961881
2143,135521.04625511199
2144,133970.3398997977
2145,127342.63234781064
2146,151944.8403729999
2147,173266.73477575564
2148,141293.16092014895
2149,141144.2431335211
2150,196456.16296957707
2151,136051.17603523453
2152,145782.38657184143
2153,156925.7076266805
2154,112274.98772047047
2155,131644.10794141592
2156,253006.5397370144
2157,221733.1764549681
2158,228626.9377203624
2159,192456.01836175128
2160,172169.56511269536
2161,247001.68249856838
2162,344309.5721542425
2163,295439.8726327419
2164,260643.2751192028
2165,167249.3913515609
2166,147854.90675610286
2167,206911.9598070469
2168,206003.05762849047
2169,197672.65630886046
2170,212252.50094912777
2171,149665.60781841626
2172,148211.9812726478
2173,154634.5351548406
2174,233334.01446521873
2175,297536.6163100245
2176,281096.40395143704
2177,257541.84357747363
2178,226415.82435749448
2179,142238.1508957338
2180,255081.9887683077
2181,198698.12660586298
2182,216810.09055143883
2183,187372.11088587268
2184,126140.11178913187
2185,122245.45075129266
2186,162541.34145740734
2187,152868.61775823188
2188,157296.89375605035
2189,216164.6148917967
2190,82739.92240235733
2191,84437.86304515213
2192,101482.31371044004
2193,85136.81204839842
2194,91504.63064467322
2195,113682.31503534701
2196,105172.62896288947
2197,109599.09130234996
2198,159670.76329829905
2199,188085.6626272126
2200,143035.60570505055
2201,130655.14967336884
2202,170861.1716035218
2203,153330.30041010916
2204,150438.59179178296
2205,112552.97191565737
2206,128858.06360845649
2207,218204.21334755525
2208,226893.4022619471
2209,206729.27896119602
2210,137697.13946714654
2211,114711.96574103634
2212,119618.39258915088
2213,106773.33332037294
2214,145617.15597504756
2215,103128.9359934708
2216,157389.98157195235
2217,81230.14596033697
2218,95912.96367813626
2219,77967.70704777056
2220,76440.11873818471
2221,263528.9240047106
2222,230055.9814151067
2223,267603.04790357547
2224,226582.3326699977
2225,158058.4285840909
2226,207449.93709298706
2227,200409.44335617477
2228,265980.3844977635
2229,228123.86634159304
2230,158052.2027311355
2231,200136.88572541898
2232,171820.94546879054
2233,174996.18655669584
2234,227162.0539359812
2235,207963.65618477145
2236,260341.26431832463
2237,315847.1148002184
2238,230079.9300465688
2239,117532.87562970244
2240,172151.98743655108
2241,153496.83491721575
2242,140092.31310144428
2243,130972.17331875079
2244,104572.21174845041
2245,100472.23018049053
2246,135985.74095871524
2247,100036.4720484929
2248,116915.15037464963
2249,117169.0100252711
2250,127839.98110302389
2251,148969.91985334668
2252,185814.30876862328
2253,155692.855215984
2254,175029.6784252826
2255,191965.36255052628
2256,183575.2511799633
2257,226032.73936996132
2258,166007.06133109692
2259,186883.85819773065
2260,155953.29571750626
2261,178010.37241187014
2262,212681.79233839398
2263,313308.9202731156
2264,341058.7715405599
2265,188741.07969388127
2266,250594.36424435704
2267,316943.58924308576
2268,301002.20025870006
2269,160266.1946977107
2270,177270.08143291148
2271,225730.48876656056
2272,194689.0188359361
2273,167491.2359440806
2274,183210.73962815184
2275,186345.37149267504
2276,169311.41654288035
2277,198352.25058201666
2278,158072.83556825618
2279,108578.75485622715
2280,114488.17029547047
2281,179730.81828111724
2282,189291.77021454019
2283,108919.8177584614
2284,133530.52138536453
2285,164814.16781111556
2286,132382.96762431573
2287,285546.81386905094
2288,253540.24103776267
2289,321008.2842450718
2290,339866.4447653768
2291,281908.82266598503
2292,320458.8655245704
2293,343923.9487208898
2294,305201.8029320826
2295,342150.10124953376
2296,290623.611520436
2297,299872.8162816755
2298,266310.2732267647
2299,308704.0185365216
2300,318841.1851512338
2301,271345.5271358779
2302,257112.8375053779
2303,237394.27943785838
2304,239596.11396637952
2305,183769.64241984172
2306,186389.58310047057
2307,193274.93920384906
2308,220828.72340916586
2309,260329.5551310954
2310,201260.85586274503
2311,206684.82360963873
2312,177928.3082274087
2313,174652.6507636282
2314,178147.98374022276
2315,173273.50499053043
2316,194113.03086639504
2317,186590.2819616913
2318,172925.48722108192
2319,172110.9569236153
2320,168047.91906018803
2321,246153.01954319945
2322,165648.53705747132
2323,166785.81868773673
2324,164851.91501248517
2325,202745.25575383566
2326,160144.90123852575
2327,213998.6220343174
2328,219433.35304199642
2329,185132.57883755566
2330,181903.31763295282
2331,326300.1264359291
2332,325824.6047188452
2333,311410.70909757644
2334,264348.4622409557
2335,254216.00898472354
2336,297625.5426615451
2337,197895.53691338783
2338,270976.25513818755
2339,217303.15201972213
2340,326853.0178406613
2341,206119.7446308503
2342,231494.53545971113
2343,217621.87659160784
2344,228894.20143142238
2345,236428.43833386045
2346,206703.02027981594
2347,192639.17541904005
2348,221878.3941460651
2349,173939.94236188428
2350,279837.7063779046
2351,228439.05028557417
2352,248866.27336789487
2353,249504.17060794702
2354,109916.28758728004
2355,142494.0132316697
2356,155590.6827062874
2357,201426.61506301287
2358,207756.81655440351
2359,125788.18619994838
2360,114993.92510069952
2361,160428.1987264807
2362,266585.19098591007
2363,152410.23559652182
2364,163359.97126664955
2365,221808.10421052048
2366,185255.53697652873
2367,226958.26496646
2368,208988.4686924902
2369,217858.62742691816
2370,180679.1553781679
2371,179381.14323269372
2372,189863.16530985746
2373,246893.64819140604
2374,294831.3226331293
2375,202683.42013706782
2376,268127.1055658121
2377,281582.2925427732
2378,146388.07973423117
2379,224450.0648271579
2380,146552.4070812293
2381,166772.0172408604
2382,176168.54411885282
2383,216095.28671252582
2384,259135.03215708068
2385,159111.5209931461
2386,136026.70992013012
2387,130539.86801854355
2388,114620.0092146552
2389,123731.97103655135
2390,132279.13646077647
2391,137607.29098371018
2392,112406.97049121669
2393,163106.35448199854
2394,147125.2829159455
2395,200461.4008703014
2396,140442.5411472544
2397,188450.48579517842
2398,114718.34863593422
2399,63534.41890095783
2400,48888.74410772586
2401,113849.24668631329
2402,134333.05099577538
2403,167554.56783932616
2404,146702.03816994655
2405,153233.2101922484
2406,128474.78414263205
2407,130232.23462486891
2408,144532.97795655867
2409,130438.06774437628
2410,174758.39439565182
2411,119582.09860443127
2412,151076.0311338072
2413,136860.97900718363
2414,137272.0423385057
2415,157930.5611788342
2416,123456.6680311361
2417,121827.24556625995
2418,114357.9856596773
2419,146135.98595033764
2420,123278.54472925705
2421,140910.16058944273
2422,127163.03438086934
2423,127522.99735776466
2424,153065.3180427698
2425,244130.3383431033
2426,151989.61385929777
2427,127975.23691986714
2428,187883.93950744576
2429,109971.04624408117
2430,124740.43006028676
2431,131283.60464467382
2432,133277.83521361917
2433,137555.84843292178
2434,142076.33915917104
2435,151900.9437266342
2436,96747.25020934085
2437,108917.88347712449
2438,121299.29438453181
2439,117006.71647069025
2440,133953.07962789814
2441,110282.28659781674
2442,96439.74168850774
2443,118229.17473613122
2444,140343.28820694517
2445,98622.89035799105
2446,173198.04278103882
2447,216965.16829540854
2448,160481.52368438122
2449,118883.21879060694
2450,169689.06081090256
2451,154358.92902681342
2452,221757.95849377438
2453,95413.71542519738
2454,121749.05194499572
2455,126437.34802944562
2456,137906.58245330374
2457,115554.14588872674
2458,94226.625617609
2459,106554.37972295126
2460,154014.2415613781
2461,124929.39931298638
2462,114408.54647689774
2463,123729.842254477
2464,184961.06139893597
2465,148663.67098301885
2466,125557.8190584971
2467,148420.31321147614
2468,98065.04177187136
2469,98559.07321154876
2470,193018.44269889992
2471,206874.49449650748
2472,199790.55699536778
2473,135891.3715951661
2474,122343.106953526
2475,216695.90878766624
2476,124713.01044546466
2477,132348.55242662143
2478,169166.84969425033
2479,119358.28810011769
2480,144214.557643279
2481,117304.22697215168
2482,136759.5320523928
2483,109558.98456485457
2484,123474.191601202
2485,115211.84213529754
2486,146588.31466456398
2487,207761.77621339573
2488,159920.21091301294
2489,134629.41767162658
2490,138494.0337118241
2491,93825.54229275385
2492,169232.50674270146
2493,146698.42255555163
2494,166201.65729858453
2495,111824.6234490409
2496,201144.33555874278
2497,158241.57360824908
2498,117550.80773686527
2499,90382.38353791168
2500,124198.75870758458
2501,141290.86011411838
2502,146260.08946203496
2503,112617.35030975405
2504,198516.53334691742
2505,207598.2739979995
2506,253088.78996232216
2507,264739.6594810948
2508,254224.725800573
2509,224499.7896935406
2510,220839.797979021
2511,181215.9446704366
2512,216574.3107404629
2513,202816.9645010256
2514,208472.24678103733
2515,147940.62180045573
2516,173299.11056280008
2517,138027.86242953627
2518,144590.00425618526
2519,221726.82422789757
2520,206500.00375646324
2521,195952.37916429143
2522,214715.59325030434
2523,127609.3170340799
2524,142521.6301271217
2525,149436.30400314767
2526,160648.70225897853
2527,115584.83390576934
2528,119717.56393915709
2529,134016.7448937873
2530,117688.25066815142
2531,253611.28034049677
2532,226748.80766342042
2533,203279.295135526
2534,226265.62255463674
2535,295924.943535472
2536,222960.31424055033
2537,221481.51199645572
2538,178115.27057793486
2539,180712.22921853146
2540,175229.63552121416
2541,177731.48583470873
2542,168063.32750252288
2543,126064.2942100215
2544,126530.9626998031
2545,142758.22651377582
2546,142098.28873998966
2547,144786.40686157066
2548,179505.01691418907
2549,171989.86453238226
2550,484212.47523232887
2551,142140.45620678633
2552,116231.17091106449
2553,82348.65131863943
2554,112072.67654776803
2555,113281.1254308681
2556,106915.30556269015
2557,118462.15671799396
2558,183179.28993509323
2559,137532.92606633494
2560,135253.05829148815
2561,138402.72948200937
2562,122461.46902791932
2563,126419.10252326838
2564,174458.2618294045
2565,110572.01190361708
2566,127285.52294883878
2567,135480.8725469067
2568,172813.80129600238
2569,180624.34669615532
2570,137960.6394644484
2571,195230.14265210196
2572,169632.67116764502
2573,207042.22675771586
2574,205198.1753058696
2575,136906.22705883894
2576,126412.7833338657
2577,182510.23446298222
2578,88699.81878410725
2579,74137.58988568936
2580,142341.5015475814
2581,155487.636066817
2582,113635.03126237601
2583,259713.96658496017
2584,169647.41310055138
2585,195791.88793031743
2586,214713.081285709
2587,211743.81027800223
2588,152213.4556330368
2589,149769.92184381397
2590,214892.08425977814
2591,184043.10525379353
2592,216916.0771992848
2593,233858.49978543696
2594,177222.87171879841
2595,195641.00659848502
2596,301073.99152636813
2597,196251.64850331133
2598,274589.97685717704
2599,267124.4557073604
2600,165774.7527927099
2601,141033.7300962757
2602,94832.80452155949
2603,100199.02478740737
2604,79807.72369037445
2605,93509.2280288029
2606,148530.92319063528
2607,186771.25514917605
2608,195757.16026388085
2609,164043.050021203
2610,111981.35581415199
2611,150215.15859546605
2612,161836.04012636765
2613,124789.78379402807
2614,120518.31099918293
2615,144129.98084558864
2616,136790.9250524835
2617,201479.62009181108
2618,197561.78644916584
2619,198808.69513597328
2620,185012.7016786012
2621,183138.4482397106
2622,202111.11604387834
2623,244718.2514953684
2624,272893.23064341187
2625,254370.4796889199
2626,169361.4688705582
2627,175304.50200383912
2628,308962.36616574327
2629,317005.92715087056
2630,281347.84865417774
2631,331206.2257883769
2632,298726.3831908816
2633,286323.4289450371
2634,304630.1002219517
2635,155430.8251509321
2636,195066.20953974736
2637,176327.6316947279
2638,261957.87507878328
2639,176033.12528715443
2640,158776.38017721998
2641,109591.41313101389
2642,199667.62261381448
2643,140199.91700440852
2644,157729.46090970805
2645,103015.96458943526
2646,98521.42764292411
2647,109825.45229995278
2648,157328.2012574866
2649,142127.475122225
2650,155399.98817047675
2651,158986.03886749907
2652,326125.7122459885
2653,248529.29122775327
2654,247620.55433925462
2655,306964.2766301562
2656,267211.07252666727
2657,285311.9234684598
2658,252767.04458101222
2659,258032.7678183121
2660,307576.9242035508
2661,297091.1475927251
2662,290170.8446230793
2663,292183.61447452113
2664,239374.42188771424
2665,281456.5905627807
2666,258504.97434989514
2667,170635.77503661416
2668,174894.81473966796
2669,171582.67641573126
2670,273571.88401168486
2671,175919.2700302149
2672,179796.4495342191
2673,213446.8725509374
2674,216418.94040261666
2675,156548.81046383013
2676,182257.72955016565
2677,206237.43273869902
2678,253654.4480558284
2679,281060.61578028835
2680,286875.39992141305
2681,326095.5062484746
2682,314256.77243480773
2683,328888.9462305799
2684,296422.4744610938
2685,295027.674666582
2686,245391.3009703104
2687,286230.99439737416
2688,217822.4249087002
2689,193152.45481889247
2690,333905.8215352992
2691,195027.99659120568
2692,110410.23670679277
2693,196007.36652325018
2694,112699.22778955198
2695,189612.61965511242
2696,181388.744477023
2697,212660.5161693921
2698,201053.09493139485
2699,185031.2399865701
2700,167262.55527897296
2701,168960.15162497642
2702,126248.29149990858
2703,147704.4349235695
2704,143594.01248856104
2705,124120.23630444604
2706,116219.16499673703
2707,131370.28908291343
2708,133065.1107502014
2709,106058.23212653495
2710,121626.96309211207
2711,261092.59464710133
2712,323179.0047877687
2713,179300.45285892568
2714,165253.7269329346
2715,180343.86083956232
2716,153084.12182723635
2717,191815.96161282263
2718,223160.52775978268
2719,165014.44902814488
2720,169433.60121253793
2721,142912.27702574572
2722,167526.94919450796
2723,142980.06942379655
2724,126285.08567830006
2725,130918.38143681503
2726,144316.39818854106
2727,152549.25739014446
2728,150749.67659444915
2729,152778.78355546936
2730,144419.59481342355
2731,117150.52264202462
2732,117073.67161943762
2733,168652.97300263742
2734,145538.02600784038
